ActivityID,CustomerID,Type,StartTime,EndTime,Duration,StartCondition,StartLocation,EndCondition,Notes
267,10,Sleep,2025-04-10 10:32:00.000,2025-04-10 11:50:00.000,78,NULL,NULL,NULL,NULL
266,10,Diaper,2025-04-10 11:53:00.000,NULL,NULL,NULL,NULL,Poo:small,NULL
265,10,Feed,2025-04-10 11:54:00.000,NULL,NULL,Formula,Bottle,18ml,NULL
264,10,Feed,2025-04-10 15:40:00.000,NULL,NULL,Formula,Bottle,20ml,NULL
263,10,Diaper,2025-04-10 18:10:00.000,NULL,NULL,NULL,NULL,Pee:small,NULL
262,10,Feed,2025-04-10 19:20:00.000,NULL,NULL,Formula,Bottle,20ml,NULL
261,10,Sleep,2025-04-10 19:30:00.000,2025-04-10 22:10:00.000,159,NULL,NULL,NULL,NULL
260,10,Diaper,2025-04-10 19:30:00.000,NULL,NULL,NULL,NULL,Poo:large,NULL
259,10,Feed,2025-04-10 22:15:00.000,NULL,NULL,Formula,Bottle,20ml,NULL
258,10,Sleep,2025-04-10 22:29:00.000,2025-04-11 01:49:00.000,200,NULL,NULL,NULL,NULL
257,10,Feed,2025-04-11 02:00:00.000,NULL,NULL,Formula,Bottle,35ml,NULL
256,10,Diaper,2025-04-11 02:06:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:medium",NULL
255,10,Sleep,2025-04-11 02:17:00.000,2025-04-11 05:20:00.000,183,NULL,NULL,NULL,NULL
254,10,Feed,2025-04-11 05:15:00.000,NULL,NULL,Formula,Bottle,35ml,NULL
253,10,Diaper,2025-04-11 05:25:00.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:small",NULL
252,10,Sleep,2025-04-11 05:45:00.000,2025-04-11 09:00:00.000,195,NULL,NULL,NULL,NULL
251,10,Growth,2025-04-11 09:16:00.000,NULL,NULL,3.05kg,50cm,NULL,NULL
250,10,Feed,2025-04-11 09:25:00.000,NULL,NULL,Formula,Bottle,37ml,NULL
249,10,Sleep,2025-04-11 09:49:00.000,2025-04-11 10:55:00.000,65,NULL,NULL,NULL,NULL
248,10,Diaper,2025-04-11 10:55:00.000,NULL,NULL,NULL,NULL,Poo:small,NULL
247,10,Sleep,2025-04-11 11:00:00.000,2025-04-11 13:15:00.000,135,NULL,NULL,NULL,NULL
246,10,Pump,2025-04-11 11:10:00.000,2025-04-11 11:30:00.000,20,14ml,NULL,15ml,NULL
245,10,Diaper,2025-04-11 13:15:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:medium",NULL
244,10,Feed,2025-04-11 13:23:00.000,NULL,NULL,Breast Milk,Bottle,30ml,NULL
243,10,Sleep,2025-04-11 13:40:00.000,2025-04-11 15:40:00.000,120,NULL,NULL,NULL,NULL
242,10,Pump,2025-04-11 14:19:00.000,2025-04-11 14:49:00.000,30,12ml,NULL,18ml,NULL
241,10,Pump,2025-04-11 16:38:00.000,2025-04-11 17:03:00.000,25,10ml,NULL,20ml,NULL
240,10,Feed,2025-04-11 16:50:00.000,NULL,NULL,Breast Milk,Bottle,40ml,NULL
239,10,Diaper,2025-04-11 17:10:00.000,NULL,NULL,NULL,NULL,Poo:small,NULL
238,10,Sleep,2025-04-11 17:20:00.000,2025-04-11 20:40:00.000,200,NULL,NULL,NULL,NULL
237,10,Feed,2025-04-11 20:55:00.000,NULL,NULL,Breast Milk,Bottle,15ml,NULL
236,10,Pump,2025-04-11 20:55:00.000,2025-04-11 21:20:00.000,25,15ml,NULL,20ml,NULL
235,10,Feed,2025-04-11 21:00:00.000,NULL,NULL,Breast Milk,Bottle,25ml,NULL
234,10,Diaper,2025-04-11 21:10:00.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:small",NULL
233,10,Sleep,2025-04-11 21:17:00.000,2025-04-12 00:40:00.000,203,NULL,NULL,NULL,NULL
232,10,Pump,2025-04-12 00:40:00.000,2025-04-12 01:10:00.000,30,20ml,NULL,30ml,NULL
231,10,Feed,2025-04-12 00:50:00.000,NULL,NULL,Breast Milk,Bottle,30ml,NULL
230,10,Feed,2025-04-12 00:50:00.000,NULL,NULL,Formula,Bottle,20ml,NULL
229,10,Sleep,2025-04-12 01:30:00.000,2025-04-12 04:45:00.000,195,Under_10_minutes,On own in bed,NULL,NULL
228,10,Pump,2025-04-12 04:45:00.000,2025-04-12 05:05:00.000,20,30ml,NULL,30ml,NULL
227,10,Feed,2025-04-12 05:00:00.000,NULL,NULL,Breast Milk,Bottle,40ml,NULL
226,10,Diaper,2025-04-12 05:10:00.000,NULL,NULL,NULL,NULL,Poo:small,NULL
225,10,Sleep,2025-04-12 05:25:00.000,2025-04-12 08:52:00.000,207,NULL,NULL,NULL,NULL
224,10,Feed,2025-04-12 09:10:00.000,NULL,NULL,Breast Milk,Bottle,50ml,NULL
223,10,Pump,2025-04-12 09:10:00.000,2025-04-12 09:25:00.000,15,75ml,NULL,75ml,NULL
222,10,Diaper,2025-04-12 09:20:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
221,10,Sleep,2025-04-12 09:27:00.000,2025-04-12 12:43:00.000,195,NULL,NULL,NULL,NULL
220,10,Diaper,2025-04-12 10:25:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
219,10,Pump,2025-04-12 12:41:00.000,2025-04-12 12:51:00.000,10,40ml,NULL,48ml,NULL
218,10,Diaper,2025-04-12 13:17:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
217,10,Feed,2025-04-12 13:26:00.000,NULL,NULL,Breast Milk,Bottle,45ml,NULL
216,10,Sleep,2025-04-12 13:29:00.000,2025-04-12 16:40:00.000,191,NULL,NULL,NULL,NULL
215,10,Feed,2025-04-12 16:50:00.000,NULL,NULL,Breast Milk,Bottle,50ml,NULL
214,10,Pump,2025-04-12 16:50:00.000,2025-04-12 16:58:00.000,8,40ml,NULL,35ml,NULL
213,10,Diaper,2025-04-12 17:05:00.000,NULL,NULL,NULL,NULL,Pee:small,NULL
212,10,Sleep,2025-04-12 17:20:00.000,2025-04-12 20:10:00.000,170,NULL,NULL,NULL,NULL
211,10,Diaper,2025-04-12 20:15:00.000,NULL,NULL,NULL,NULL,Poo:medium,NULL
210,10,Feed,2025-04-12 20:30:00.000,NULL,NULL,Breast Milk,Bottle,50ml,NULL
209,10,Sleep,2025-04-12 20:40:00.000,2025-04-13 01:35:00.000,295,NULL,NULL,NULL,NULL
208,10,Feed,2025-04-13 01:35:00.000,NULL,NULL,Breast Milk,Bottle,54ml,NULL
207,10,Pump,2025-04-13 01:35:00.000,2025-04-13 01:45:00.000,10,40ml,NULL,50ml,NULL
206,10,Sleep,2025-04-13 02:10:00.000,2025-04-13 06:00:00.000,229,NULL,NULL,NULL,NULL
205,10,Pump,2025-04-13 06:05:00.000,2025-04-13 06:15:00.000,10,63ml,NULL,70ml,NULL
204,10,Diaper,2025-04-13 06:06:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:medium",NULL
203,10,Feed,2025-04-13 06:10:00.000,NULL,NULL,Breast Milk,Bottle,56ml,NULL
202,10,Sleep,2025-04-13 06:37:00.000,2025-04-13 09:43:00.000,185,NULL,NULL,NULL,NULL
201,10,Diaper,2025-04-13 10:10:00.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:medium",NULL
200,10,Pump,2025-04-13 10:20:00.000,2025-04-13 10:30:00.000,10,51ml,NULL,51ml,NULL
199,10,Feed,2025-04-13 10:30:00.000,NULL,NULL,Breast Milk,Bottle,56ml,NULL
198,10,Sleep,2025-04-13 10:41:00.000,2025-04-13 13:20:00.000,159,NULL,NULL,NULL,NULL
197,10,Diaper,2025-04-13 13:20:00.000,NULL,NULL,NULL,NULL,Pee:small,NULL
196,10,Growth,2025-04-13 13:28:00.000,NULL,NULL,3.11kg,50cm,NULL,NULL
195,10,Pump,2025-04-13 13:40:00.000,2025-04-13 13:50:00.000,10,50ml,NULL,60ml,NULL
194,10,Feed,2025-04-13 14:14:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
193,10,Pump,2025-04-13 17:45:00.000,2025-04-13 17:55:00.000,10,60ml,NULL,70ml,NULL
192,10,Feed,2025-04-13 18:10:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
191,10,Diaper,2025-04-13 18:23:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
190,10,Sleep,2025-04-13 18:30:00.000,2025-04-13 21:30:00.000,180,NULL,NULL,NULL,NULL
189,10,Diaper,2025-04-13 20:29:00.000,NULL,NULL,NULL,NULL,Poo:large,NULL
188,10,Feed,2025-04-13 21:35:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
187,10,Sleep,2025-04-13 21:42:00.000,2025-04-14 01:42:00.000,240,NULL,NULL,NULL,NULL
186,10,Pump,2025-04-13 21:48:00.000,2025-04-13 21:58:00.000,10,50ml,NULL,55ml,NULL
185,10,Feed,2025-04-14 01:50:00.000,NULL,NULL,Breast Milk,Bottle,40ml,NULL
184,10,Pump,2025-04-14 01:50:00.000,NULL,NULL,30ml,NULL,60ml,NULL
183,10,Sleep,2025-04-14 02:10:00.000,2025-04-14 03:25:00.000,74,NULL,NULL,NULL,NULL
182,10,Diaper,2025-04-14 03:25:00.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:small",NULL
181,10,Diaper,2025-04-14 03:33:00.000,NULL,NULL,NULL,NULL,Poo:medium,NULL
180,10,Sleep,2025-04-14 03:40:00.000,2025-04-14 06:47:00.000,187,NULL,NULL,NULL,NULL
179,10,Feed,2025-04-14 06:47:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
178,10,Sleep,2025-04-14 06:54:00.000,2025-04-14 09:25:00.000,150,NULL,NULL,NULL,NULL
177,10,Pump,2025-04-14 06:55:00.000,NULL,NULL,49ml,NULL,38ml,NULL
176,10,Pump,2025-04-14 09:25:00.000,2025-04-14 09:35:00.000,10,70ml,NULL,70ml,NULL
175,10,Diaper,2025-04-14 09:30:00.000,NULL,NULL,NULL,NULL,Pee:medium,NULL
174,10,Growth,2025-04-14 10:44:00.000,NULL,NULL,3.11kg,50cm,NULL,NULL
173,10,Feed,2025-04-14 10:50:00.000,NULL,NULL,Breast Milk,Bottle,55ml,NULL
172,10,Pump,2025-04-14 13:10:00.000,2025-04-14 13:20:00.000,10,50ml,NULL,70ml,NULL
171,10,Diaper,2025-04-14 13:20:00.000,NULL,NULL,NULL,NULL,Poo:large,NULL
170,10,Sleep,2025-04-14 13:30:00.000,2025-04-14 17:00:00.000,210,NULL,NULL,NULL,NULL
169,10,Feed,2025-04-14 13:30:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
168,10,Feed,2025-04-14 17:14:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
167,10,Pump,2025-04-14 17:20:00.000,2025-04-14 17:30:00.000,10,40ml,NULL,40ml,NULL
166,10,Sleep,2025-04-14 17:30:00.000,2025-04-14 20:30:00.000,180,NULL,NULL,NULL,NULL
165,10,Diaper,2025-04-14 19:38:00.000,NULL,NULL,NULL,NULL,Pee:medium,NULL
164,10,Feed,2025-04-14 20:40:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
163,10,Pump,2025-04-14 20:40:00.000,NULL,NULL,60ml,NULL,70ml,NULL
162,10,Sleep,2025-04-14 20:52:00.000,2025-04-15 00:30:00.000,218,NULL,NULL,NULL,NULL
161,10,Diaper,2025-04-15 00:35:00.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:small",NULL
160,10,Feed,2025-04-15 00:45:00.000,NULL,NULL,Breast Milk,Bottle,68ml,NULL
159,10,Pump,2025-04-15 00:45:00.000,2025-04-15 00:55:00.000,10,50ml,NULL,60ml,NULL
158,10,Sleep,2025-04-15 00:55:00.000,2025-04-15 04:30:00.000,215,NULL,NULL,NULL,NULL
157,10,Pump,2025-04-15 04:30:00.000,2025-04-15 04:40:00.000,10,50ml,NULL,50ml,NULL
156,10,Diaper,2025-04-15 04:35:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
155,10,Feed,2025-04-15 04:50:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
154,10,Diaper,2025-04-15 05:09:00.000,NULL,NULL,NULL,NULL,Poo:medium,NULL
153,10,Sleep,2025-04-15 05:15:00.000,2025-04-15 08:40:00.000,205,NULL,NULL,NULL,NULL
152,10,Pump,2025-04-15 08:48:00.000,2025-04-15 08:58:00.000,10,45ml,NULL,50ml,NULL
151,10,Diaper,2025-04-15 08:50:00.000,NULL,NULL,NULL,NULL,Pee:medium,NULL
150,10,Feed,2025-04-15 09:00:00.000,NULL,NULL,Breast Milk,Bottle,68ml,NULL
149,10,Sleep,2025-04-15 09:30:00.000,2025-04-15 13:10:00.000,220,NULL,NULL,NULL,NULL
148,10,Diaper,2025-04-15 10:20:00.000,NULL,NULL,NULL,NULL,Poo:large,NULL
147,10,Pump,2025-04-15 11:10:00.000,2025-04-15 11:18:00.000,8,40ml,NULL,60ml,NULL
146,10,Pump,2025-04-15 13:07:00.000,2025-04-15 13:15:00.000,8,45ml,NULL,55ml,NULL
145,10,Feed,2025-04-15 13:20:00.000,NULL,NULL,Breast Milk,Bottle,70ml,NULL
144,10,Sleep,2025-04-15 13:31:00.000,2025-04-15 17:12:00.000,220,NULL,NULL,NULL,NULL
143,10,Diaper,2025-04-15 15:18:00.000,NULL,NULL,NULL,NULL,Pee:medium,NULL
142,10,Feed,2025-04-15 17:15:00.000,NULL,NULL,Breast Milk,Bottle,70ml,NULL
141,10,Pump,2025-04-15 17:25:00.000,2025-04-15 17:35:00.000,10,50ml,NULL,70ml,NULL
140,10,Sleep,2025-04-15 17:36:00.000,2025-04-15 20:45:00.000,189,NULL,NULL,NULL,NULL
139,10,Pump,2025-04-15 20:20:00.000,2025-04-15 20:30:00.000,10,70ml,NULL,70ml,NULL
138,10,Feed,2025-04-15 21:00:00.000,NULL,NULL,Breast Milk,Bottle,70ml,NULL
137,10,Sleep,2025-04-15 21:04:00.000,2025-04-16 00:45:00.000,221,NULL,NULL,NULL,NULL
136,10,Pump,2025-04-15 23:30:00.000,NULL,NULL,60ml,NULL,60ml,NULL
135,10,Diaper,2025-04-16 01:00:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:large",NULL
134,10,Feed,2025-04-16 01:05:00.000,NULL,NULL,Breast Milk,Bottle,70ml,NULL
133,10,Sleep,2025-04-16 01:15:00.000,2025-04-16 04:35:00.000,200,NULL,NULL,NULL,NULL
132,10,Feed,2025-04-16 04:45:00.000,NULL,NULL,Breast Milk,Bottle,70ml,NULL
131,10,Pump,2025-04-16 04:45:00.000,2025-04-16 04:55:00.000,10,50ml,NULL,60ml,NULL
130,10,Sleep,2025-04-16 04:55:00.000,2025-04-16 08:32:00.000,217,NULL,NULL,NULL,NULL
129,10,Diaper,2025-04-16 08:42:00.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:small",NULL
128,10,Feed,2025-04-16 08:45:00.000,NULL,NULL,Breast Milk,Bottle,75ml,NULL
127,10,Pump,2025-04-16 08:45:00.000,2025-04-16 08:55:00.000,10,45ml,NULL,55ml,NULL
126,10,Tummy time,2025-04-16 09:00:00.000,2025-04-16 09:20:00.000,20,NULL,NULL,NULL,NULL
125,10,Diaper,2025-04-16 09:10:00.000,NULL,NULL,NULL,NULL,Poo:medium,NULL
124,10,Sleep,2025-04-16 09:30:00.000,2025-04-16 12:55:00.000,205,NULL,NULL,NULL,NULL
123,10,Feed,2025-04-16 13:05:00.000,NULL,NULL,Breast Milk,Bottle,75ml,NULL
122,10,Pump,2025-04-16 13:10:00.000,2025-04-16 13:20:00.000,10,65ml,NULL,80ml,NULL
121,10,Diaper,2025-04-16 13:15:00.000,NULL,NULL,NULL,NULL,Poo:small,NULL
120,10,Sleep,2025-04-16 13:20:00.000,2025-04-16 17:13:00.000,233,NULL,NULL,NULL,NULL
119,10,Pump,2025-04-16 16:50:00.000,2025-04-16 17:00:00.000,10,55ml,NULL,50ml,NULL
118,10,Feed,2025-04-16 17:15:00.000,NULL,NULL,Breast Milk,Bottle,75ml,NULL
117,10,Skin to skin,2025-04-16 17:40:00.000,2025-04-16 17:55:00.000,15,NULL,NULL,NULL,NULL
116,10,Diaper,2025-04-16 17:58:00.000,NULL,NULL,NULL,NULL,Pee:medium,NULL
115,10,Sleep,2025-04-16 18:00:00.000,2025-04-16 21:10:00.000,190,NULL,NULL,NULL,NULL
114,10,Pump,2025-04-16 21:00:00.000,2025-04-16 21:10:00.000,10,70ml,NULL,60ml,NULL
113,10,Feed,2025-04-16 21:10:00.000,NULL,NULL,Breast Milk,Bottle,75ml,NULL
112,10,Sleep,2025-04-16 21:24:00.000,2025-04-17 00:36:00.000,192,NULL,NULL,NULL,NULL
111,10,Pump,2025-04-17 00:05:00.000,2025-04-17 00:13:00.000,8,40ml,NULL,60ml,NULL
110,10,Diaper,2025-04-17 00:36:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:large",NULL
109,10,Feed,2025-04-17 00:50:00.000,NULL,NULL,Breast Milk,Bottle,76ml,NULL
108,10,Sleep,2025-04-17 01:00:00.000,2025-04-17 04:30:00.000,210,NULL,NULL,NULL,NULL
107,10,Pump,2025-04-17 04:20:00.000,2025-04-17 04:30:00.000,10,50ml,NULL,55ml,NULL
106,10,Feed,2025-04-17 04:40:00.000,NULL,NULL,Breast Milk,Bottle,78ml,NULL
105,10,Sleep,2025-04-17 04:55:00.000,2025-04-17 08:10:00.000,195,NULL,NULL,NULL,NULL
104,10,Diaper,2025-04-17 08:19:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
103,10,Pump,2025-04-17 08:30:00.000,2025-04-17 08:40:00.000,10,40ml,NULL,63ml,NULL
102,10,Feed,2025-04-17 08:44:00.000,NULL,NULL,Breast Milk,Bottle,78ml,NULL
101,10,Pump,2025-04-17 12:00:00.000,2025-04-17 12:10:00.000,10,70ml,NULL,90ml,NULL
100,10,Feed,2025-04-17 12:55:00.000,NULL,NULL,Breast Milk,Bottle,78ml,NULL
99,10,Diaper,2025-04-17 16:00:00.000,NULL,NULL,NULL,NULL,"Both, pee:large poo:large",NULL
98,10,Growth,2025-04-17 16:00:00.000,NULL,NULL,3.16kg,50cm,NULL,NULL
97,10,Diaper,2025-04-17 16:20:00.000,NULL,NULL,NULL,NULL,Poo:large,NULL
96,10,Feed,2025-04-17 16:30:00.000,NULL,NULL,Breast Milk,Bottle,78ml,NULL
95,10,Bath,2025-04-17 17:05:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94,10,Diaper,2025-04-17 18:21:00.000,NULL,NULL,NULL,NULL,Pee:medium,NULL
93,10,Pump,2025-04-17 19:05:00.000,2025-04-17 19:12:00.000,7,40ml,NULL,40ml,NULL
92,10,Feed,2025-04-17 19:20:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
91,10,Pump,2025-04-17 20:52:00.000,2025-04-17 20:59:00.000,7,40ml,NULL,50ml,NULL
90,10,Feed,2025-04-17 21:30:00.000,NULL,NULL,Breast Milk,Bottle,78ml,NULL
89,10,Sleep,2025-04-17 22:00:00.000,2025-04-18 01:15:00.000,195,NULL,NULL,NULL,NULL
88,10,Pump,2025-04-18 00:50:00.000,2025-04-18 01:00:00.000,10,47ml,NULL,68ml,NULL
87,10,Diaper,2025-04-18 01:17:00.000,NULL,NULL,NULL,NULL,Pee:large,NULL
86,10,Feed,2025-04-18 01:30:00.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
85,10,Sleep,2025-04-18 01:44:00.000,2025-04-18 05:14:00.000,210,NULL,NULL,NULL,NULL
84,10,Pump,2025-04-18 05:08:00.000,2025-04-18 05:18:00.000,10,50ml,NULL,75ml,NULL
83,10,Diaper,2025-04-18 05:22:00.000,NULL,NULL,NULL,NULL,Poo:medium,NULL
82,10,Feed,2025-04-18 05:25:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
81,10,Sleep,2025-04-18 05:57:00.000,2025-04-18 08:32:00.000,155,NULL,NULL,NULL,NULL
80,10,Feed,2025-04-18 08:35:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
79,10,Sleep,2025-04-18 09:00:00.000,2025-04-18 12:10:00.000,190,NULL,NULL,NULL,NULL
78,10,Pump,2025-04-18 09:08:00.000,2025-04-18 09:18:00.000,10,40ml,NULL,70ml,NULL
77,10,Diaper,2025-04-18 09:45:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:medium",NULL
76,10,Pump,2025-04-18 12:15:00.000,2025-04-18 12:25:00.000,10,60ml,NULL,75ml,NULL
75,10,Feed,2025-04-18 12:20:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
74,10,Diaper,2025-04-18 13:30:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
73,10,Diaper,2025-04-18 13:55:00.000,NULL,NULL,NULL,NULL,Poo:small,NULL
72,10,Sleep,2025-04-18 13:58:00.000,2025-04-18 14:35:00.000,37,NULL,NULL,NULL,NULL
71,10,Feed,2025-04-18 14:40:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
70,10,Sleep,2025-04-18 14:55:00.000,2025-04-18 18:35:00.000,220,NULL,NULL,NULL,NULL
69,10,Pump,2025-04-18 16:22:00.000,2025-04-18 16:32:00.000,10,50ml,NULL,63ml,NULL
68,10,Feed,2025-04-18 18:40:00.000,NULL,NULL,Breast Milk,Bottle,70ml,NULL
67,10,Sleep,2025-04-18 19:00:00.000,2025-04-18 20:50:00.000,110,NULL,NULL,NULL,NULL
66,10,Pump,2025-04-18 20:50:00.000,2025-04-18 21:00:00.000,10,45ml,NULL,75ml,NULL
65,10,Feed,2025-04-18 21:02:00.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
64,10,Sleep,2025-04-18 21:23:00.000,2025-04-19 01:23:00.000,239,NULL,NULL,NULL,NULL
63,10,Pump,2025-04-19 00:55:00.000,2025-04-19 01:04:00.000,9,30ml,NULL,50ml,NULL
62,10,Feed,2025-04-19 01:30:00.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
61,10,Diaper,2025-04-19 01:42:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:medium",NULL
60,10,Sleep,2025-04-19 01:57:00.000,2025-04-19 05:11:00.000,194,NULL,NULL,NULL,NULL
59,10,Pump,2025-04-19 04:55:00.000,2025-04-19 05:05:00.000,10,48ml,NULL,78ml,NULL
58,10,Feed,2025-04-19 05:14:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
57,10,Sleep,2025-04-19 05:40:00.000,2025-04-19 08:03:00.000,143,NULL,NULL,NULL,NULL
56,10,Diaper,2025-04-19 08:03:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
55,10,Feed,2025-04-19 08:10:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
54,10,Diaper,2025-04-19 08:34:00.000,NULL,NULL,NULL,NULL,Poo:medium,NULL
53,10,Sleep,2025-04-19 09:40:00.000,2025-04-19 10:35:00.000,55,NULL,NULL,NULL,NULL
52,10,Pump,2025-04-19 10:30:00.000,2025-04-19 10:40:00.000,10,60ml,NULL,90ml,NULL
51,10,Feed,2025-04-19 10:40:00.000,NULL,NULL,Breast Milk,Bottle,78ml,NULL
50,10,Sleep,2025-04-19 10:57:00.000,2025-04-19 13:40:00.000,163,NULL,NULL,NULL,NULL
49,10,Feed,2025-04-19 13:45:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
48,10,Sleep,2025-04-19 14:00:00.000,2025-04-19 15:45:00.000,105,NULL,NULL,NULL,NULL
47,10,Diaper,2025-04-19 15:45:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:medium",NULL
46,10,Pump,2025-04-19 15:45:00.000,2025-04-19 15:55:00.000,10,60ml,NULL,75ml,NULL
45,10,Feed,2025-04-19 16:05:00.000,NULL,NULL,Breast Milk,Bottle,65ml,NULL
44,10,Sleep,2025-04-19 17:05:00.000,2025-04-19 18:30:00.000,84,NULL,NULL,NULL,NULL
43,10,Diaper,2025-04-19 17:40:00.000,NULL,NULL,NULL,NULL,"Both, pee:large poo:medium",NULL
42,10,Feed,2025-04-19 18:32:00.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
41,10,Sleep,2025-04-19 19:00:00.000,2025-04-19 21:45:00.000,165,NULL,NULL,NULL,NULL
40,10,Pump,2025-04-19 19:40:00.000,2025-04-19 19:51:00.000,11,40ml,NULL,70ml,NULL
39,10,Diaper,2025-04-19 20:30:00.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:small",NULL
38,10,Pump,2025-04-19 21:45:00.000,2025-04-19 21:52:00.000,7,30ml,NULL,48ml,NULL
37,10,Feed,2025-04-19 21:50:00.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
36,10,Sleep,2025-04-19 22:10:00.000,2025-04-20 01:33:00.000,202,NULL,NULL,NULL,NULL
35,10,Diaper,2025-04-20 01:35:00.000,NULL,NULL,NULL,NULL,Pee:medium,NULL
34,10,Feed,2025-04-20 01:43:00.000,NULL,NULL,Breast Milk,Bottle,78ml,NULL
33,10,Pump,2025-04-20 01:45:00.000,2025-04-20 01:55:00.000,10,33ml,NULL,62ml,NULL
32,10,Diaper,2025-04-20 02:04:00.000,NULL,NULL,NULL,NULL,Poo:medium,NULL
31,10,Sleep,2025-04-20 02:13:00.000,2025-04-20 05:45:00.000,212,NULL,NULL,NULL,NULL
30,10,Feed,2025-04-20 05:45:00.000,NULL,NULL,Breast Milk,Bottle,78ml,NULL
29,10,Pump,2025-04-20 05:50:00.000,2025-04-20 06:00:00.000,10,40ml,NULL,75ml,NULL
28,10,Sleep,2025-04-20 06:15:00.000,2025-04-20 09:35:00.000,200,NULL,NULL,NULL,NULL
27,10,Feed,2025-04-20 09:40:00.000,NULL,NULL,Breast Milk,Bottle,68ml,NULL
26,10,Diaper,2025-04-20 10:00:00.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:large",NULL
25,10,Diaper,2025-04-20 11:25:00.000,NULL,NULL,NULL,NULL,Pee:medium,NULL
24,10,Pump,2025-04-20 12:10:00.000,2025-04-20 12:20:00.000,10,40ml,NULL,80ml,NULL
23,10,Feed,2025-04-20 12:21:00.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
